latitude,longitude,date,T2M,T2M_MAX,T2M_MIN,RH2M,PW,PS,TOA_SW_DNI,GWETROOT,QV10M,TOA_SW_DWN,QV2M,WS10M,WS10M_MAX,Z0M,GWETPROF,WS10M_MIN,SNODP,PRECTOTCORR
9.217506146187901,-52.16744237751112,20240518,28.37,28.43,28.28,82.62,4.95,101.38,17.31,-999.0,19.29,10.35,19.84,8.15,8.96,0.0,-999.0,7.53,-999.0,2.67
9.217506146187901,-52.16744237751112,20240519,28.15,28.25,28.08,82.25,4.52,101.37,17.3,-999.0,18.92,10.34,19.47,6.86,7.45,0.0,-999.0,6.41,-999.0,4.22
9.217506146187901,-52.16744237751112,20240520,27.87,28.03,27.8,81.12,4.31,101.31,17.29,-999.0,18.31,10.33,18.92,6.52,7.97,0.0,-999.0,5.84,-999.0,0.67
-26.093006113736664,7.23048759570716,20240518,19.46,19.67,19.26,87.44,1.98,101.96,14.65,-999.0,11.84,6.3,12.15,6.5,7.8,0.0,-999.0,5.63,-999.0,0.2
-26.093006113736664,7.23048759570716,20240519,18.95,19.27,18.77,84.06,1.74,101.91,14.64,-999.0,10.99,6.27,11.35,4.05,5.93,0.0,-999.0,2.59,-999.0,0.13
-26.093006113736664,7.23048759570716,20240520,19.01,19.27,18.79,84.44,1.33,101.81,14.63,-999.0,11.17,6.23,11.41,2.91,4.91,0.0,-999.0,0.36,-999.0,0.02
36.14675399589511,-27.24526574140254,20240518,17.85,18.26,17.3,70.62,1.77,102.41,18.64,-999.0,8.42,11.18,8.79,3.51,4.62,0.0,-999.0,2.45,-999.0,0.06
36.14675399589511,-27.24526574140254,20240519,17.88,18.95,17.14,65.94,2.07,102.3,18.63,-999.0,7.93,11.2,8.24,1.79,2.62,0.0,-999.0,0.88,-999.0,0.02
36.14675399589511,-27.24526574140254,20240520,19.83,20.33,19.06,72.88,3.2,102.24,18.62,-999.0,9.95,11.23,10.31,3.48,4.13,0.0,-999.0,2.59,-999.0,0.2
-8.63947303409715,-46.32434882951901,20240518,29.19,36.35,22.8,44.25,2.77,96.21,15.98,0.39,10.74,8.68,11.23,3.46,6.64,0.07,0.51,1.54,0.0,0.0
-8.63947303409715,-46.32434882951901,20240519,29.31,36.54,22.26,46.12,3.72,96.19,15.97,0.38,11.54,8.66,11.9,3.02,5.73,0.07,0.51,1.79,0.0,0.02
-8.63947303409715,-46.32434882951901,20240520,29.51,35.91,23.59,50.31,2.98,96.2,15.96,0.38,12.76,8.64,13.0,3.48,6.37,0.07,0.51,1.76,0.0,0.1
